id,key,value,type
213011022,traffic_signals,signal,regular
213011219,highway,crossing,regular
213012250,highway,traffic_signals,regular
213026767,name,Sengkang,regular
213026767,en,Sengkang,name
213026767,zh,盛港,name
213026767,network,MRT;LRT,regular
213026767,public_transport,station,regular
213026767,railway,station,regular
213026767,ref,NE16;STC,regular
213026767,station,subway,regular
213026767,wheelchair,yes,regular
213026767,wikidata,Q3234147,regular
213026767,wikipedia,en:Sengkang MRT/LRT Station,regular
213026775,name,Buangkok,regular
213026775,en,Buangkok,name
213026775,zh,万国,name
213026775,network,MRT,regular
213026775,public_transport,station,regular
213026775,railway,station,regular
213026775,ref,NE15,regular
213026775,station,subway,regular
213026838,name,Hougang,regular
213026838,en,Hougang,name
213026838,zh,后港,name
213026838,network,MRT,regular
213026838,public_transport,station,regular
213026838,railway,station,regular
213026838,ref,NE14,regular
213026838,station,subway,regular
213026838,wikidata,Q2057180,regular
213026838,wikipedia,en:Hougang MRT station,regular
213030857,highway,traffic_signals,regular
213030857,traffic_signals,signal,regular
213031287,highway,traffic_signals,regular
213031287,traffic_signals,signal,regular
213031477,created_by,JOSM,regular
213032117,highway,traffic_signals,regular
213032117,source,Kaart Ground Survey 2017,regular
213032117,traffic_signals,signal,regular
213032198,highway,traffic_signals,regular
213032198,traffic_signals,signal,regular
213058025,created_by,JOSM,regular
213058053,created_by,JOSM,regular
213058404,created_by,JOSM,regular
213058432,created_by,JOSM,regular
213058637,created_by,JOSM,regular
213058755,created_by,JOSM,regular
213072774,name,Kovan,regular
213072774,en,Kovan,name
213072774,zh,高文,name
213072774,network,MRT,regular
213072774,public_transport,station,regular
213072774,railway,station,regular
213072774,ref,NE13,regular
213072774,station,subway,regular
213072774,wikidata,Q2007528,regular
213072774,wikipedia,en:Kovan MRT Station,regular
213085056,name,Punggol,regular
213085056,en,Punggol,name
213085056,zh,榜鹅,name
213085056,network,MRT;LRT,regular
213085056,public_transport,station,regular
213085056,railway,station,regular
213085056,ref,NE17;PTC,regular
213085056,station,subway,regular
213085056,wikidata,Q3232625,regular
213085056,wikipedia,en:Punggol MRT/LRT Station,regular
213085101,name,Potong Pasir,regular
213085101,en,Potong Pasir,name
213085101,zh,波东巴西,name
213085101,network,MRT,regular
213085101,public_transport,station,regular
213085101,railway,station,regular
213085101,ref,NE10,regular
213085101,station,subway,regular
213085101,wheelchair,yes,regular
213094797,name,Serangoon,regular
213094797,en,Serangoon,name
213094797,hi,சிராங்கூன்,name
213094797,ms,Serangoon,name
213094797,zh,实龙岗,name
213094797,network,MRT,regular
213094797,public_transport,station,regular
213094797,railway,station,regular
213094797,ref,NE12;CC13,regular
213094797,station,subway,regular
213094797,wheelchair,yes,regular
213094797,wikidata,Q2295436,regular
213094797,wikipedia,en:Serangoon MRT Station,regular
213116901,name,Boon Keng,regular
213116901,en,Boon Keng,name
213116901,zh,文庆,name
213116901,network,MRT,regular
213116901,public_transport,station,regular
213116901,railway,station,regular
213116901,ref,NE9,regular
213116901,station,subway,regular
213116901,wheelchair,yes,regular
213116901,wikidata,Q2512039,regular
213116901,wikipedia,en:Boon Keng MRT Station,regular
213116922,name,Farrer Park,regular
213116922,en,Farrer Park,name
213116922,zh,花拉公园,name
213116922,network,MRT,regular
213116922,public_transport,station,regular
213116922,railway,station,regular
213116922,ref,NE8,regular
213116922,station,subway,regular
213116922,wheelchair,yes,regular
213116922,wikidata,Q612284,regular
213116922,wikipedia,en:Farrer Park MRT station,regular
213126477,name,Little India,regular
213126477,en,Little India,name
213126477,zh,小印度,name
213126477,network,MRT,regular
213126477,public_transport,station,regular
213126477,railway,station,regular
213126477,ref,NE7;DT12,regular
213126477,state,proposed,regular
213126477,station,subway,regular
213126477,wikidata,Q3194232,regular
213126477,wikipedia,en:Little India MRT Station,regular
213279069,created_by,JOSM,regular
213279094,created_by,JOSM,regular
214293021,created_by,JOSM,regular
214293094,created_by,JOSM,regular
214293132,created_by,JOSM,regular
214293191,created_by,JOSM,regular
214293518,created_by,JOSM,regular
214293644,created_by,JOSM,regular
214294580,created_by,JOSM,regular
214294601,created_by,JOSM,regular
214294619,created_by,JOSM,regular
214294692,created_by,JOSM,regular
214294714,created_by,JOSM,regular
214294741,created_by,JOSM,regular
214294768,created_by,JOSM,regular
214294783,created_by,JOSM,regular
214332212,created_by,JOSM,regular
214332271,created_by,JOSM,regular
214332296,created_by,JOSM,regular
214332322,created_by,JOSM,regular
214332361,created_by,JOSM,regular
214332384,created_by,JOSM,regular
214332419,created_by,JOSM,regular
214332458,created_by,JOSM,regular
214332492,created_by,JOSM,regular
214332530,created_by,JOSM,regular
214332556,created_by,JOSM,regular
214332582,created_by,JOSM,regular
214332618,created_by,JOSM,regular
214332635,created_by,JOSM,regular
214332664,created_by,JOSM,regular
214332681,created_by,JOSM,regular
214332712,created_by,JOSM,regular
214332746,created_by,JOSM,regular
214332775,created_by,JOSM,regular
214332812,created_by,JOSM,regular
214332849,created_by,JOSM,regular
214332873,created_by,JOSM,regular
214332897,created_by,JOSM,regular
214332920,created_by,JOSM,regular
214332958,created_by,JOSM,regular
214332994,created_by,JOSM,regular
214333018,created_by,JOSM,regular
214333042,created_by,JOSM,regular
214333073,created_by,JOSM,regular
214333098,created_by,JOSM,regular
214333123,created_by,JOSM,regular
214333158,created_by,JOSM,regular
214333183,created_by,JOSM,regular
214333207,created_by,JOSM,regular
214333233,created_by,JOSM,regular
214333255,created_by,JOSM,regular
214333282,created_by,JOSM,regular
214333317,created_by,JOSM,regular
214333345,created_by,JOSM,regular
214333371,created_by,JOSM,regular
214333408,created_by,JOSM,regular
214333605,created_by,JOSM,regular
214333679,created_by,JOSM,regular
214333697,created_by,JOSM,regular
214333723,created_by,JOSM,regular
214333786,created_by,JOSM,regular
214333811,created_by,JOSM,regular
214333841,created_by,JOSM,regular
214333864,created_by,JOSM,regular
214333893,created_by,JOSM,regular
214333914,created_by,JOSM,regular
214333953,created_by,JOSM,regular
214333978,created_by,JOSM,regular
214334015,created_by,JOSM,regular
214334045,created_by,JOSM,regular
214334082,created_by,JOSM,regular
214334107,created_by,JOSM,regular
214334147,created_by,JOSM,regular
214334168,created_by,JOSM,regular
214334192,created_by,JOSM,regular
214334218,created_by,JOSM,regular
214334238,created_by,JOSM,regular
214334246,created_by,JOSM,regular
214334261,created_by,JOSM,regular
214334279,created_by,JOSM,regular
214334306,created_by,JOSM,regular
214334325,created_by,JOSM,regular
214334350,created_by,JOSM,regular
214334371,created_by,JOSM,regular
214334392,created_by,JOSM,regular
214334412,created_by,JOSM,regular
214334438,created_by,JOSM,regular
214334463,created_by,JOSM,regular
214334503,created_by,JOSM,regular
214334526,created_by,JOSM,regular
214334581,created_by,JOSM,regular
214334613,created_by,JOSM,regular
214334643,created_by,JOSM,regular
214334664,created_by,JOSM,regular
214334701,created_by,JOSM,regular
214334732,created_by,JOSM,regular
214334797,created_by,JOSM,regular
214334844,created_by,JOSM,regular
214334868,created_by,JOSM,regular
214334897,created_by,JOSM,regular
214334921,created_by,JOSM,regular
214334942,created_by,JOSM,regular
214334968,created_by,JOSM,regular
214334986,created_by,JOSM,regular
214335010,created_by,JOSM,regular
214335046,created_by,JOSM,regular
214335074,created_by,JOSM,regular
214335092,created_by,JOSM,regular
214335116,created_by,JOSM,regular
214335144,created_by,JOSM,regular
214335166,created_by,JOSM,regular
214335188,created_by,JOSM,regular
214335209,created_by,JOSM,regular
214335232,created_by,JOSM,regular
214335258,created_by,JOSM,regular
214335273,created_by,JOSM,regular
214335306,created_by,JOSM,regular
214345043,created_by,JOSM,regular
214345065,created_by,JOSM,regular
214345122,created_by,JOSM,regular
214345145,created_by,JOSM,regular
214345212,created_by,JOSM,regular
214345226,created_by,JOSM,regular
214345249,created_by,JOSM,regular
214345287,created_by,JOSM,regular
214345316,created_by,JOSM,regular
214345341,created_by,JOSM,regular
214345427,created_by,JOSM,regular
214345533,created_by,JOSM,regular
214345609,created_by,JOSM,regular
214345666,created_by,JOSM,regular
214345827,created_by,JOSM,regular
214345864,created_by,JOSM,regular
214345883,created_by,JOSM,regular
214345968,created_by,JOSM,regular
214345998,created_by,JOSM,regular
214346022,created_by,JOSM,regular
214346055,created_by,JOSM,regular
214346080,created_by,JOSM,regular
214346112,created_by,JOSM,regular
214346140,created_by,JOSM,regular
214346150,created_by,JOSM,regular
214346182,created_by,JOSM,regular
214346205,created_by,JOSM,regular
214346241,created_by,JOSM,regular
214346257,created_by,JOSM,regular
214346280,created_by,JOSM,regular
214346304,created_by,JOSM,regular
214346336,created_by,JOSM,regular
214346541,created_by,JOSM,regular
214346565,created_by,JOSM,regular
214346589,created_by,JOSM,regular
214346623,created_by,JOSM,regular
214346706,created_by,JOSM,regular
214346738,created_by,JOSM,regular
214346749,created_by,JOSM,regular
214346767,created_by,JOSM,regular
214346807,created_by,JOSM,regular
214346832,created_by,JOSM,regular
214346861,created_by,JOSM,regular
214346887,created_by,JOSM,regular
214346913,created_by,JOSM,regular
214346938,created_by,JOSM,regular
214346966,created_by,JOSM,regular
214346993,created_by,JOSM,regular
214347031,created_by,JOSM,regular
214347052,created_by,JOSM,regular
214347090,created_by,JOSM,regular
214347111,created_by,JOSM,regular
214347146,created_by,JOSM,regular
214347173,created_by,JOSM,regular
214347199,created_by,JOSM,regular
214347216,created_by,JOSM,regular
214347231,created_by,JOSM,regular
214347254,created_by,JOSM,regular
214347415,created_by,JOSM,regular
214347480,created_by,JOSM,regular
214356024,created_by,JOSM,regular
214356060,created_by,JOSM,regular
214356097,created_by,JOSM,regular
214356183,created_by,JOSM,regular
214356194,created_by,JOSM,regular
214356274,created_by,JOSM,regular
214356312,created_by,JOSM,regular
214356400,created_by,JOSM,regular
214356676,created_by,JOSM,regular
214356700,created_by,JOSM,regular
214356723,created_by,JOSM,regular
214356750,created_by,JOSM,regular
214356775,created_by,JOSM,regular
214356786,created_by,JOSM,regular
214356922,created_by,JOSM,regular
214356944,created_by,JOSM,regular
214356985,created_by,JOSM,regular
214357022,created_by,JOSM,regular
214357048,created_by,JOSM,regular
214357067,created_by,JOSM,regular
214357387,created_by,JOSM,regular
214357494,created_by,JOSM,regular
214357515,created_by,JOSM,regular
214357539,created_by,JOSM,regular
214357565,created_by,JOSM,regular
214357587,created_by,JOSM,regular
214357615,created_by,JOSM,regular
214357649,created_by,JOSM,regular
214357684,created_by,JOSM,regular
214357718,created_by,JOSM,regular
214357743,created_by,JOSM,regular
214357763,created_by,JOSM,regular
214357785,created_by,JOSM,regular
214357820,created_by,JOSM,regular
214357863,created_by,JOSM,regular
214357891,created_by,JOSM,regular
214357994,created_by,JOSM,regular
214358019,created_by,JOSM,regular
214358053,created_by,JOSM,regular
214358127,created_by,JOSM,regular
214358151,created_by,JOSM,regular
214358170,created_by,JOSM,regular
214409378,created_by,JOSM,regular
214409446,created_by,JOSM,regular
214409511,created_by,JOSM,regular
214409531,created_by,JOSM,regular
214409654,created_by,JOSM,regular
214409889,created_by,JOSM,regular
214409914,created_by,JOSM,regular
214410028,created_by,JOSM,regular
214410099,created_by,JOSM,regular
214410133,created_by,JOSM,regular
214410265,created_by,JOSM,regular
214410299,created_by,JOSM,regular
214410334,created_by,JOSM,regular
214410432,created_by,JOSM,regular
214410524,created_by,JOSM,regular
214410548,created_by,JOSM,regular
214410572,created_by,JOSM,regular
214410601,created_by,JOSM,regular
214410639,created_by,JOSM,regular
214410665,created_by,JOSM,regular
214410699,created_by,JOSM,regular
214410725,created_by,JOSM,regular
214410750,created_by,JOSM,regular
214410771,created_by,JOSM,regular
214410789,created_by,JOSM,regular
214410928,created_by,JOSM,regular
214411051,created_by,JOSM,regular
214411110,created_by,JOSM,regular
214411180,created_by,JOSM,regular
214953113,created_by,JOSM,regular
214953139,created_by,JOSM,regular
214953151,created_by,JOSM,regular
214953173,created_by,JOSM,regular
214953189,created_by,JOSM,regular
214953210,created_by,JOSM,regular
214953234,created_by,JOSM,regular
214953262,created_by,JOSM,regular
214953289,created_by,JOSM,regular
214953322,created_by,JOSM,regular
214953338,created_by,JOSM,regular
214953363,created_by,JOSM,regular
214953385,created_by,JOSM,regular
214953400,created_by,JOSM,regular
214953422,created_by,JOSM,regular
